user_id,signup_date,age,region,signup_channel
101347,2025-07-05 08:04:50.974356,42.0,Istanbul,ads
101348,2025-05-13 08:04:50.974356,25.0,Other,ads
101349,2025-07-08 08:04:50.974356,37.0,Istanbul,organic
101350,2025-07-23 08:04:50.974356,42.0,Other,organic
101351,2025-05-05 08:04:50.974356,60.0,Other,organic
101352,2025-08-02 08:04:50.974356,38.0,Istanbul,organic
101353,2025-07-30 08:04:50.974356,62.0,Ankara,organic
101354,2025-04-01 08:04:50.974356,48.0,Istanbul,organic
101355,2025-08-17 08:04:50.974356,23.0,Istanbul,organic
101356,2025-07-19 08:04:50.974356,69.0,Istanbul,organic
101357,2025-08-17 08:04:50.974356,41.0,Istanbul,organic
101358,2025-03-17 08:04:50.974356,34.0,Istanbul,organic
101359,2025-05-07 08:04:50.974356,47.0,Istanbul,ads
101360,2025-07-20 08:04:50.974356,22.0,Other,partner
101361,2025-07-05 08:04:50.974356,46.0,Other,ads
101362,2025-05-22 08:04:50.974356,39.0,Izmir,organic
101363,2025-07-04 08:04:50.974356,35.0,Ankara,organic
101364,2025-05-09 08:04:50.974356,66.0,Other,organic
101365,2025-03-29 08:04:50.974356,40.0,Istanbul,organic
101366,2025-03-31 08:04:50.974356,26.0,Izmir,organic
101367,2025-06-20 08:04:50.974356,37.0,Other,ads
101368,2025-07-03 08:04:50.974356,64.0,Istanbul,organic
101369,2025-07-26 08:04:50.974356,25.0,Izmir,organic
101370,2025-07-23 08:04:50.974356,26.0,Other,partner
101371,2025-04-02 08:04:50.974356,18.0,Other,organic
101372,2025-06-08 08:04:50.974356,18.0,Izmir,organic
101373,2025-05-11 08:04:50.974356,57.0,Istanbul,organic
101374,2025-03-27 08:04:50.974356,52.0,Istanbul,organic
101375,2025-06-16 08:04:50.974356,32.0,Istanbul,ads
101376,2025-07-19 08:04:50.974356,50.0,Izmir,organic
101377,2025-08-11 08:04:50.974356,34.0,Istanbul,organic
101378,2025-04-21 08:04:50.974356,66.0,Other,ads
101379,2025-06-28 08:04:50.974356,67.0,Istanbul,ads
101380,2025-03-10 08:04:50.974356,34.0,Istanbul,partner
101381,2025-05-16 08:04:50.974356,59.0,Ankara,ads
101382,2025-07-17 08:04:50.974356,54.0,Izmir,organic
101383,2025-08-03 08:04:50.974356,30.0,Istanbul,organic
101384,2025-07-20 08:04:50.974356,27.0,Istanbul,organic
101385,2025-07-24 08:04:50.974356,37.0,Ankara,organic
101386,2025-04-19 08:04:50.974356,55.0,Istanbul,ads
101387,2025-05-12 08:04:50.974356,66.0,Istanbul,ads
101388,2025-03-09 08:04:50.974356,53.0,Other,organic
101389,2025-03-02 08:04:50.974356,59.0,Ankara,organic
101390,2025-05-18 08:04:50.974356,44.0,Istanbul,organic
101391,2025-05-22 08:04:50.974356,58.0,Other,partner
101392,2025-08-16 08:04:50.974356,55.0,Other,organic
101393,2025-08-09 08:04:50.974356,33.0,Ankara,ads
101394,2025-05-19 08:04:50.974356,42.0,Ankara,ads
101395,2025-07-15 08:04:50.974356,56.0,Other,partner
101396,2025-07-10 08:04:50.974356,19.0,Other,ads
101397,2025-08-11 08:04:50.974356,56.0,Izmir,ads
101398,2025-06-15 08:04:50.974356,25.0,Istanbul,organic
101399,2025-07-02 08:04:50.974356,40.0,Ankara,organic
101400,2025-07-04 08:04:50.974356,56.0,Izmir,organic
101401,2025-07-12 08:04:50.974356,28.0,Istanbul,organic
101402,2025-08-16 08:04:50.974356,28.0,Istanbul,partner
101403,2025-06-27 08:04:50.974356,35.0,Other,organic
101404,2025-06-09 08:04:50.974356,62.0,Izmir,ads
101405,2025-06-06 08:04:50.974356,18.0,Istanbul,organic
101406,2025-08-20 08:04:50.974356,62.0,Izmir,organic
101407,2025-04-01 08:04:50.974356,24.0,Istanbul,partner
101408,2025-06-08 08:04:50.974356,69.0,Istanbul,organic
101409,2025-05-02 08:04:50.974356,66.0,Izmir,organic
101410,2025-08-03 08:04:50.974356,39.0,Istanbul,organic
101411,2025-05-31 08:04:50.974356,40.0,Istanbul,ads
101412,2025-08-16 08:04:50.974356,38.0,Other,organic
101413,2025-04-07 08:04:50.974356,46.0,Istanbul,organic
101414,2025-06-30 08:04:50.974356,21.0,Istanbul,organic
101415,2025-03-27 08:04:50.974356,19.0,Other,ads
101416,2025-05-11 08:04:50.974356,20.0,Izmir,ads
101417,2025-08-02 08:04:50.974356,37.0,Izmir,organic
101418,2025-07-12 08:04:50.974356,29.0,Other,organic
101419,2025-07-27 08:04:50.974356,45.0,Istanbul,ads
101420,2025-08-18 08:04:50.974356,69.0,Izmir,organic
101421,2025-08-12 08:04:50.974356,34.0,Ankara,organic
101422,2025-04-05 08:04:50.974356,43.0,Other,organic
101423,2025-03-30 08:04:50.974356,35.0,Ankara,ads
101424,2025-08-02 08:04:50.974356,59.0,Ankara,organic
101425,2025-06-03 08:04:50.974356,62.0,Ankara,organic
101426,2025-04-15 08:04:50.974356,61.0,Ankara,ads
101427,2025-08-14 08:04:50.974356,68.0,Izmir,ads
101428,2025-06-10 08:04:50.974356,19.0,Ankara,organic
101429,2025-05-03 08:04:50.974356,58.0,Ankara,organic
101430,2025-08-21 08:04:50.974356,53.0,Ankara,ads
101431,2025-04-13 08:04:50.974356,27.0,Ankara,partner
101432,2025-05-05 08:04:50.974356,66.0,Izmir,ads
101433,2025-03-05 08:04:50.974356,23.0,Other,organic
101434,2025-06-17 08:04:50.974356,49.0,Izmir,organic
101435,2025-06-30 08:04:50.974356,27.0,Other,ads
101436,2025-06-07 08:04:50.974356,36.0,Other,ads
101437,2025-05-04 08:04:50.974356,51.0,Ankara,organic
101438,2025-03-14 08:04:50.974356,42.0,Izmir,organic
101439,2025-04-04 08:04:50.974356,36.0,Other,ads
101440,2025-05-17 08:04:50.974356,31.0,Ankara,organic
101441,2025-08-11 08:04:50.974356,58.0,Other,organic
101442,2025-08-14 08:04:50.974356,23.0,Izmir,organic
101443,2025-03-22 08:04:50.974356,36.0,Ankara,organic
101444,2025-03-29 08:04:50.974356,62.0,Istanbul,organic
101445,2025-05-12 08:04:50.974356,59.0,Istanbul,ads
101446,2025-07-14 08:04:50.974356,34.0,Other,organic
101447,2025-05-22 08:04:50.974356,53.0,Izmir,organic
101448,2025-04-19 08:04:50.974356,57.0,Ankara,organic
101449,2025-07-22 08:04:50.974356,61.0,Other,organic
101450,2025-03-10 08:04:50.974356,41.0,Ankara,organic
101451,2025-03-13 08:04:50.974356,26.0,Ankara,organic
101452,2025-05-12 08:04:50.974356,28.0,Izmir,ads
101453,2025-07-20 08:04:50.974356,30.0,Izmir,organic
101454,2025-08-13 08:04:50.974356,44.0,Istanbul,organic
101455,2025-04-30 08:04:50.974356,19.0,Ankara,organic
101456,2025-08-24 08:04:50.974356,46.0,Ankara,organic
101457,2025-05-27 08:04:50.974356,33.0,Istanbul,ads
101458,2025-03-28 08:04:50.974356,30.0,Ankara,organic
101459,2025-04-09 08:04:50.974356,61.0,Istanbul,partner
101460,2025-03-20 08:04:50.974356,37.0,Istanbul,organic
101461,2025-08-12 08:04:50.974356,21.0,Istanbul,ads
101462,2025-03-11 08:04:50.974356,57.0,Istanbul,organic
101463,2025-05-12 08:04:50.974356,19.0,Ankara,ads
101464,2025-04-24 08:04:50.974356,51.0,Other,organic
101465,2025-07-04 08:04:50.974356,54.0,Izmir,organic
101466,2025-03-11 08:04:50.974356,32.0,Istanbul,ads
101467,2025-07-25 08:04:50.974356,57.0,Istanbul,ads
101468,2025-03-23 08:04:50.974356,40.0,Istanbul,organic
101469,2025-08-15 08:04:50.974356,37.0,Ankara,organic
101470,2025-04-09 08:04:50.974356,19.0,Istanbul,organic
101471,2025-08-10 08:04:50.974356,29.0,Ankara,ads
101472,2025-03-21 08:04:50.974356,64.0,Istanbul,organic
101473,2025-05-24 08:04:50.974356,34.0,Other,organic
101474,2025-04-27 08:04:50.974356,42.0,Istanbul,ads
101475,2025-07-20 08:04:50.974356,41.0,Istanbul,ads
101476,2025-07-13 08:04:50.974356,44.0,Other,ads
101477,2025-07-30 08:04:50.974356,20.0,Istanbul,ads
101478,2025-06-27 08:04:50.974356,33.0,Istanbul,ads
101479,2025-08-12 08:04:50.974356,51.0,Ankara,organic
101480,2025-04-29 08:04:50.974356,26.0,Ankara,organic
101481,2025-08-18 08:04:50.974356,26.0,Izmir,ads
101482,2025-03-23 08:04:50.974356,18.0,Istanbul,organic
101483,2025-03-28 08:04:50.974356,36.0,Istanbul,partner
101484,2025-05-17 08:04:50.974356,61.0,Istanbul,organic
101485,2025-06-05 08:04:50.974356,20.0,Istanbul,organic
101486,2025-04-17 08:04:50.974356,25.0,Other,partner
101487,2025-06-24 08:04:50.974356,30.0,Izmir,ads
101488,2025-03-04 08:04:50.974356,52.0,Istanbul,organic
101489,2025-08-25 08:04:50.974356,46.0,Ankara,ads
101490,2025-03-08 08:04:50.974356,35.0,Istanbul,ads
101491,2025-04-08 08:04:50.974356,53.0,Other,organic
101492,2025-04-30 08:04:50.974356,45.0,Istanbul,organic
101493,2025-03-23 08:04:50.974356,62.0,Istanbul,ads
101494,2025-06-21 08:04:50.974356,57.0,Ankara,ads
101495,2025-04-04 08:04:50.974356,28.0,Ankara,organic
101496,2025-07-22 08:04:50.974356,29.0,Ankara,ads
101497,2025-03-28 08:04:50.974356,22.0,Istanbul,ads
101498,2025-03-05 08:04:50.974356,32.0,Istanbul,organic
101499,2025-06-16 08:04:50.974356,69.0,Ankara,ads
101500,2025-04-07 08:04:50.974356,35.0,Istanbul,organic
101501,2025-07-10 08:04:50.974356,26.0,Other,organic
101502,2025-04-29 08:04:50.974356,53.0,Istanbul,ads
101503,2025-06-01 08:04:50.974356,41.0,Ankara,ads
101504,2025-04-10 08:04:50.974356,23.0,Izmir,ads
101505,2025-07-22 08:04:50.974356,34.0,Istanbul,organic
101506,2025-06-28 08:04:50.974356,35.0,Ankara,organic
101507,2025-03-10 08:04:50.974356,53.0,Other,organic
101508,2025-04-26 08:04:50.974356,18.0,Istanbul,organic
101509,2025-07-20 08:04:50.974356,29.0,Other,organic
101510,2025-06-26 08:04:50.974356,40.0,Ankara,organic
101511,2025-07-13 08:04:50.974356,29.0,Istanbul,organic
101512,2025-06-01 08:04:50.974356,46.0,Istanbul,ads
101513,2025-08-17 08:04:50.974356,38.0,Istanbul,organic
101514,2025-06-27 08:04:50.974356,33.0,Izmir,organic
101515,2025-06-12 08:04:50.974356,66.0,Izmir,organic
101516,2025-03-28 08:04:50.974356,46.0,Other,organic
101517,2025-07-07 08:04:50.974356,23.0,Other,organic
101518,2025-08-24 08:04:50.974356,42.0,Izmir,organic
101519,2025-06-30 08:04:50.974356,54.0,Ankara,ads
101520,2025-06-17 08:04:50.974356,50.0,Istanbul,organic
101521,2025-04-02 08:04:50.974356,24.0,Ankara,ads
101522,2025-05-27 08:04:50.974356,67.0,Istanbul,partner
101523,2025-06-26 08:04:50.974356,37.0,Izmir,ads
101524,2025-07-05 08:04:50.974356,24.0,Istanbul,organic
101525,2025-05-03 08:04:50.974356,25.0,Istanbul,partner
101526,2025-05-10 08:04:50.974356,21.0,Istanbul,organic
101527,2025-06-15 08:04:50.974356,56.0,Istanbul,organic
101528,2025-05-13 08:04:50.974356,22.0,Ankara,ads
101529,2025-07-02 08:04:50.974356,22.0,Ankara,ads
101530,2025-03-12 08:04:50.974356,59.0,Ankara,organic
101531,2025-08-25 08:04:50.974356,32.0,Ankara,organic
101532,2025-04-30 08:04:50.974356,19.0,Izmir,organic
101533,2025-08-22 08:04:50.974356,20.0,Istanbul,organic
101534,2025-08-23 08:04:50.974356,23.0,Istanbul,organic
101535,2025-08-23 08:04:50.974356,26.0,Ankara,partner
101536,2025-07-05 08:04:50.974356,48.0,Ankara,partner
101537,2025-07-12 08:04:50.974356,24.0,Istanbul,ads
101538,2025-03-04 08:04:50.974356,22.0,Istanbul,organic
101539,2025-08-19 08:04:50.974356,54.0,Istanbul,ads
101540,2025-05-21 08:04:50.974356,48.0,Ankara,partner
101541,2025-08-08 08:04:50.974356,36.0,Istanbul,ads
101542,2025-04-28 08:04:50.974356,42.0,Ankara,organic
101543,2025-06-28 08:04:50.974356,30.0,Other,organic
101544,2025-04-27 08:04:50.974356,38.0,Istanbul,organic
101545,2025-03-18 08:04:50.974356,40.0,Other,organic
101546,2025-03-03 08:04:50.974356,34.0,Ankara,ads
101547,2025-06-07 08:04:50.974356,63.0,Ankara,ads
101548,2025-06-27 08:04:50.974356,18.0,Izmir,organic
101549,2025-04-05 08:04:50.974356,55.0,Izmir,organic
101550,2025-08-25 08:04:50.974356,22.0,Ankara,organic
101551,2025-03-21 08:04:50.974356,55.0,Istanbul,organic
101552,2025-08-15 08:04:50.974356,45.0,Istanbul,organic
101553,2025-04-30 08:04:50.974356,58.0,Istanbul,ads
101554,2025-04-25 08:04:50.974356,21.0,Istanbul,organic
101555,2025-05-31 08:04:50.974356,42.0,Istanbul,ads
101556,2025-06-16 08:04:50.974356,39.0,Istanbul,organic
101557,2025-06-21 08:04:50.974356,50.0,Istanbul,organic
101558,2025-04-08 08:04:50.974356,41.0,Izmir,organic
101559,2025-05-19 08:04:50.974356,41.0,Other,ads
101560,2025-05-22 08:04:50.974356,36.0,Other,organic
101561,2025-08-17 08:04:50.974356,30.0,Ankara,ads
101562,2025-05-15 08:04:50.974356,38.0,Izmir,organic
101563,2025-06-22 08:04:50.974356,22.0,Other,ads
101564,2025-04-27 08:04:50.974356,67.0,Istanbul,ads
101565,2025-07-30 08:04:50.974356,51.0,Istanbul,organic
101566,2025-04-13 08:04:50.974356,66.0,Other,ads
101567,2025-03-28 08:04:50.974356,27.0,Ankara,organic
101568,2025-06-13 08:04:50.974356,61.0,Ankara,ads
101569,2025-03-11 08:04:50.974356,56.0,Istanbul,organic
101570,2025-08-19 08:04:50.974356,48.0,Istanbul,organic
101571,2025-07-19 08:04:50.974356,46.0,Other,ads
101572,2025-08-03 08:04:50.974356,31.0,Ankara,ads
101573,2025-08-23 08:04:50.974356,57.0,Istanbul,organic
101574,2025-04-11 08:04:50.974356,39.0,Istanbul,ads
101575,2025-04-26 08:04:50.974356,20.0,Ankara,organic
101576,2025-07-21 08:04:50.974356,30.0,Ankara,organic
101577,2025-06-17 08:04:50.974356,65.0,Istanbul,ads
101578,2025-04-17 08:04:50.974356,59.0,Other,organic
101579,2025-03-05 08:04:50.974356,68.0,Istanbul,organic
101580,2025-05-30 08:04:50.974356,46.0,Istanbul,ads
101581,2025-04-04 08:04:50.974356,28.0,Izmir,organic
101582,2025-07-22 08:04:50.974356,24.0,Istanbul,ads
101583,2025-06-29 08:04:50.974356,25.0,Other,organic
101584,2025-03-05 08:04:50.974356,18.0,Izmir,organic
101585,2025-07-31 08:04:50.974356,34.0,Izmir,organic
101586,2025-06-08 08:04:50.974356,25.0,Istanbul,ads
101587,2025-05-06 08:04:50.974356,35.0,Istanbul,ads
101588,2025-07-19 08:04:50.974356,65.0,Istanbul,organic
101589,2025-07-14 08:04:50.974356,36.0,Ankara,organic
101590,2025-06-27 08:04:50.974356,61.0,Izmir,partner
101591,2025-05-27 08:04:50.974356,45.0,Other,organic
101592,2025-05-05 08:04:50.974356,28.0,Izmir,ads
101593,2025-06-22 08:04:50.974356,32.0,Other,organic
101594,2025-07-03 08:04:50.974356,21.0,Izmir,ads
101595,2025-07-19 08:04:50.974356,31.0,Istanbul,organic
101596,2025-05-22 08:04:50.974356,48.0,Istanbul,ads
101597,2025-07-19 08:04:50.974356,20.0,Izmir,ads
101598,2025-05-29 08:04:50.974356,26.0,Istanbul,organic
101599,2025-07-26 08:04:50.974356,34.0,Istanbul,organic
101600,2025-08-22 08:04:50.974356,68.0,Ankara,ads
101601,2025-04-03 08:04:50.974356,55.0,Other,ads
101602,2025-06-09 08:04:50.974356,52.0,Istanbul,organic
101603,2025-03-13 08:04:50.974356,22.0,Izmir,organic
101604,2025-05-28 08:04:50.974356,54.0,Other,ads
101605,2025-05-23 08:04:50.974356,55.0,Ankara,organic
101606,2025-06-30 08:04:50.974356,44.0,Istanbul,ads
101607,2025-06-30 08:04:50.974356,69.0,Istanbul,organic
101608,2025-07-11 08:04:50.974356,31.0,Izmir,ads
101609,2025-03-12 08:04:50.974356,65.0,Izmir,partner
101610,2025-08-15 08:04:50.974356,63.0,Other,partner
101611,2025-05-13 08:04:50.974356,18.0,Ankara,organic
101612,2025-07-14 08:04:50.974356,37.0,Istanbul,ads
101613,2025-05-31 08:04:50.974356,68.0,Istanbul,organic
101614,2025-03-11 08:04:50.974356,22.0,Izmir,organic
101615,2025-05-20 08:04:50.974356,42.0,Istanbul,organic
101616,2025-03-26 08:04:50.974356,68.0,Istanbul,organic
101617,2025-03-15 08:04:50.974356,42.0,Ankara,partner
101618,2025-08-21 08:04:50.974356,25.0,Istanbul,organic
101619,2025-04-17 08:04:50.974356,43.0,Istanbul,ads
101620,2025-07-14 08:04:50.974356,26.0,Istanbul,ads
101621,2025-07-01 08:04:50.974356,40.0,Istanbul,ads
101622,2025-07-28 08:04:50.974356,20.0,Istanbul,organic
101623,2025-08-05 08:04:50.974356,45.0,Izmir,organic
101624,2025-03-11 08:04:50.974356,40.0,Other,ads
101625,2025-04-12 08:04:50.974356,52.0,Istanbul,organic
101626,2025-03-21 08:04:50.974356,46.0,Izmir,organic
101627,2025-05-13 08:04:50.974356,42.0,Istanbul,organic
101628,2025-03-23 08:04:50.974356,49.0,Ankara,organic
101629,2025-07-20 08:04:50.974356,23.0,Other,ads
101630,2025-03-22 08:04:50.974356,44.0,Izmir,organic
101631,2025-06-07 08:04:50.974356,24.0,Other,organic
101632,2025-05-20 08:04:50.974356,64.0,Istanbul,organic
101633,2025-08-26 08:04:50.974356,20.0,Istanbul,organic
101634,2025-06-12 08:04:50.974356,36.0,Other,organic
101635,2025-08-16 08:04:50.974356,49.0,Istanbul,organic
101636,2025-07-20 08:04:50.974356,37.0,Istanbul,organic
101637,2025-08-15 08:04:50.974356,21.0,Izmir,ads
101638,2025-07-13 08:04:50.974356,42.0,Other,organic
101639,2025-03-26 08:04:50.974356,47.0,Other,organic
101640,2025-05-07 08:04:50.974356,50.0,Istanbul,organic
101641,2025-08-11 08:04:50.974356,33.0,Other,organic
101642,2025-05-16 08:04:50.974356,42.0,Istanbul,partner
101643,2025-05-22 08:04:50.974356,37.0,Istanbul,organic
101644,2025-06-01 08:04:50.974356,48.0,Ankara,organic
101645,2025-05-11 08:04:50.974356,43.0,Istanbul,organic
101646,2025-03-18 08:04:50.974356,40.0,Istanbul,partner
101647,2025-06-19 08:04:50.974356,28.0,Izmir,organic
101648,2025-03-23 08:04:50.974356,18.0,Istanbul,ads
101649,2025-06-15 08:04:50.974356,24.0,Istanbul,organic
101650,2025-06-26 08:04:50.974356,22.0,Istanbul,partner
101651,2025-03-25 08:04:50.974356,37.0,Ankara,ads
101652,2025-06-29 08:04:50.974356,45.0,Ankara,organic
101653,2025-06-10 08:04:50.974356,26.0,Izmir,organic
101654,2025-07-22 08:04:50.974356,65.0,Izmir,organic
101655,2025-08-06 08:04:50.974356,18.0,Ankara,organic
101656,2025-04-02 08:04:50.974356,54.0,Other,organic
101657,2025-05-24 08:04:50.974356,46.0,Istanbul,organic
101658,2025-06-21 08:04:50.974356,33.0,Istanbul,organic
101659,2025-08-11 08:04:50.974356,19.0,Other,organic
101660,2025-08-16 08:04:50.974356,46.0,Istanbul,organic
101661,2025-03-31 08:04:50.974356,34.0,Other,organic
101662,2025-04-05 08:04:50.974356,65.0,Ankara,organic
101663,2025-04-12 08:04:50.974356,41.0,Izmir,partner
101664,2025-05-02 08:04:50.974356,65.0,Istanbul,organic
101665,2025-08-06 08:04:50.974356,26.0,Istanbul,ads
101666,2025-04-30 08:04:50.974356,51.0,Istanbul,organic
101667,2025-07-09 08:04:50.974356,45.0,Izmir,organic
101668,2025-08-14 08:04:50.974356,52.0,Ankara,organic
101669,2025-03-06 08:04:50.974356,26.0,Other,organic
101670,2025-07-30 08:04:50.974356,48.0,Istanbul,ads
101671,2025-03-17 08:04:50.974356,39.0,Istanbul,ads
101672,2025-03-01 08:04:50.974356,52.0,Istanbul,organic
101673,2025-04-25 08:04:50.974356,31.0,Ankara,partner
101674,2025-08-21 08:04:50.974356,61.0,Other,organic
101675,2025-07-30 08:04:50.974356,21.0,Istanbul,partner
101676,2025-04-11 08:04:50.974356,56.0,Izmir,partner
101677,2025-07-26 08:04:50.974356,60.0,Istanbul,organic
101678,2025-04-16 08:04:50.974356,57.0,Ankara,organic
101679,2025-05-09 08:04:50.974356,40.0,Other,organic
101680,2025-06-10 08:04:50.974356,36.0,Istanbul,ads
101681,2025-03-21 08:04:50.974356,69.0,Istanbul,organic
101682,2025-03-02 08:04:50.974356,27.0,Other,partner
101683,2025-07-01 08:04:50.974356,42.0,Other,ads
101684,2025-08-02 08:04:50.974356,48.0,Ankara,organic
101685,2025-03-07 08:04:50.974356,50.0,Ankara,organic
101686,2025-07-30 08:04:50.974356,26.0,Istanbul,ads
101687,2025-08-24 08:04:50.974356,47.0,Ankara,organic
101688,2025-05-21 08:04:50.974356,57.0,Other,ads
101689,2025-04-09 08:04:50.974356,19.0,Izmir,organic
101690,2025-07-20 08:04:50.974356,63.0,Istanbul,organic
101691,2025-08-13 08:04:50.974356,19.0,Istanbul,organic
101692,2025-05-01 08:04:50.974356,32.0,Istanbul,ads
101693,2025-07-30 08:04:50.974356,18.0,Istanbul,organic
101694,2025-03-24 08:04:50.974356,21.0,Istanbul,ads
101695,2025-06-14 08:04:50.974356,63.0,Istanbul,organic
101696,2025-05-04 08:04:50.974356,32.0,Istanbul,ads
101697,2025-07-27 08:04:50.974356,36.0,Istanbul,organic
101698,2025-04-20 08:04:50.974356,26.0,Ankara,organic
101699,2025-03-06 08:04:50.974356,44.0,Istanbul,ads
101700,2025-06-05 08:04:50.974356,44.0,Istanbul,organic
101701,2025-08-06 08:04:50.974356,33.0,Istanbul,organic
101702,2025-08-01 08:04:50.974356,31.0,Istanbul,organic
101703,2025-06-08 08:04:50.974356,61.0,Ankara,ads
101704,2025-04-24 08:04:50.974356,34.0,Istanbul,partner
101705,2025-05-28 08:04:50.974356,39.0,Izmir,organic
101706,2025-08-07 08:04:50.974356,29.0,Other,organic
101707,2025-07-12 08:04:50.974356,55.0,Izmir,ads
101708,2025-05-19 08:04:50.974356,34.0,Ankara,organic
101709,2025-06-05 08:04:50.974356,40.0,Other,partner
101710,2025-08-22 08:04:50.974356,28.0,Izmir,organic
101711,2025-04-03 08:04:50.974356,69.0,Istanbul,partner
101712,2025-04-19 08:04:50.974356,30.0,Istanbul,ads
101713,2025-08-27 08:04:50.974356,54.0,Other,ads
101714,2025-07-01 08:04:50.974356,36.0,Istanbul,ads
101715,2025-04-26 08:04:50.974356,26.0,Istanbul,organic
101716,2025-03-15 08:04:50.974356,56.0,Izmir,organic
101717,2025-08-13 08:04:50.974356,31.0,Other,organic
101718,2025-03-19 08:04:50.974356,60.0,Istanbul,ads
101719,2025-03-18 08:04:50.974356,63.0,Ankara,ads
101720,2025-06-25 08:04:50.974356,59.0,Istanbul,ads
101721,2025-08-03 08:04:50.974356,19.0,Izmir,organic
101722,2025-08-04 08:04:50.974356,55.0,Istanbul,organic
101723,2025-08-16 08:04:50.974356,35.0,Istanbul,organic
101724,2025-08-10 08:04:50.974356,60.0,Other,ads
101725,2025-08-13 08:04:50.974356,46.0,Ankara,organic
101726,2025-08-01 08:04:50.974356,58.0,Izmir,organic
101727,2025-06-17 08:04:50.974356,39.0,Istanbul,ads
101728,2025-06-29 08:04:50.974356,41.0,Istanbul,organic
101729,2025-03-07 08:04:50.974356,23.0,Ankara,organic
101730,2025-04-05 08:04:50.974356,55.0,Istanbul,organic
101731,2025-05-27 08:04:50.974356,35.0,Istanbul,ads
101732,2025-07-06 08:04:50.974356,39.0,Istanbul,organic
101733,2025-08-20 08:04:50.974356,55.0,Izmir,ads
101734,2025-06-10 08:04:50.974356,44.0,Other,organic
101735,2025-08-01 08:04:50.974356,26.0,Other,ads
101736,2025-03-07 08:04:50.974356,44.0,Ankara,organic
101737,2025-07-09 08:04:50.974356,35.0,Istanbul,organic
101738,2025-04-19 08:04:50.974356,38.0,Istanbul,ads
101739,2025-05-27 08:04:50.974356,19.0,Other,ads
101740,2025-03-09 08:04:50.974356,26.0,Istanbul,organic
101741,2025-08-04 08:04:50.974356,29.0,Other,ads
101742,2025-06-29 08:04:50.974356,50.0,Istanbul,organic
101743,2025-04-28 08:04:50.974356,18.0,Other,partner
101744,2025-04-19 08:04:50.974356,35.0,Other,ads
101745,2025-04-02 08:04:50.974356,64.0,Other,organic
101746,2025-07-13 08:04:50.974356,22.0,Istanbul,ads
101747,2025-08-13 08:04:50.974356,40.0,Istanbul,organic
101748,2025-03-28 08:04:50.974356,55.0,Istanbul,organic
101749,2025-08-11 08:04:50.974356,65.0,Istanbul,partner
101750,2025-04-24 08:04:50.974356,52.0,Istanbul,ads
101751,2025-06-05 08:04:50.974356,51.0,Ankara,organic
101752,2025-08-19 08:04:50.974356,57.0,Istanbul,organic
101753,2025-03-15 08:04:50.974356,37.0,Ankara,organic
101754,2025-03-05 08:04:50.974356,56.0,Ankara,partner
101755,2025-06-26 08:04:50.974356,18.0,Istanbul,organic
101756,2025-05-03 08:04:50.974356,64.0,Other,organic
101757,2025-04-20 08:04:50.974356,36.0,Istanbul,organic
101758,2025-06-01 08:04:50.974356,42.0,Istanbul,organic
101759,2025-06-17 08:04:50.974356,28.0,Ankara,organic
101760,2025-04-11 08:04:50.974356,52.0,Other,organic
101761,2025-06-25 08:04:50.974356,21.0,Istanbul,organic
101762,2025-06-17 08:04:50.974356,60.0,Istanbul,organic
101763,2025-08-07 08:04:50.974356,57.0,Ankara,partner
101764,2025-08-10 08:04:50.974356,26.0,Istanbul,organic
101765,2025-06-25 08:04:50.974356,56.0,Ankara,ads
101766,2025-06-07 08:04:50.974356,55.0,Other,ads
101767,2025-05-10 08:04:50.974356,46.0,Other,ads
101768,2025-05-25 08:04:50.974356,33.0,Istanbul,ads
101769,2025-03-15 08:04:50.974356,29.0,Istanbul,organic
101770,2025-07-27 08:04:50.974356,27.0,Istanbul,organic
101771,2025-08-17 08:04:50.974356,31.0,Istanbul,organic
101772,2025-07-14 08:04:50.974356,62.0,Istanbul,organic
101773,2025-07-26 08:04:50.974356,21.0,Istanbul,ads
101774,2025-05-18 08:04:50.974356,57.0,Other,ads
101775,2025-03-12 08:04:50.974356,32.0,Other,ads
101776,2025-04-14 08:04:50.974356,40.0,Istanbul,organic
101777,2025-08-17 08:04:50.974356,55.0,Istanbul,partner
101778,2025-03-02 08:04:50.974356,61.0,Istanbul,organic
101779,2025-06-01 08:04:50.974356,32.0,Istanbul,organic
101780,2025-07-18 08:04:50.974356,37.0,Ankara,organic
101781,2025-04-05 08:04:50.974356,35.0,Ankara,ads
101782,2025-06-13 08:04:50.974356,18.0,Other,organic
101783,2025-04-29 08:04:50.974356,30.0,Izmir,partner
101784,2025-07-13 08:04:50.974356,37.0,Ankara,partner
101785,2025-03-21 08:04:50.974356,35.0,Izmir,ads
101786,2025-06-09 08:04:50.974356,51.0,Istanbul,organic
101787,2025-07-05 08:04:50.974356,34.0,Ankara,ads
101788,2025-06-03 08:04:50.974356,39.0,Ankara,ads
101789,2025-05-28 08:04:50.974356,36.0,Istanbul,organic
101790,2025-04-02 08:04:50.974356,52.0,Istanbul,organic
101791,2025-03-20 08:04:50.974356,60.0,Istanbul,organic
101792,2025-03-13 08:04:50.974356,41.0,Other,organic
101793,2025-03-21 08:04:50.974356,55.0,Istanbul,organic
101794,2025-05-23 08:04:50.974356,30.0,Istanbul,partner
101795,2025-08-26 08:04:50.974356,41.0,Istanbul,organic
101796,2025-07-26 08:04:50.974356,32.0,Izmir,organic
