transaction_id,user_id,transaction_date,amount,transaction_type,used_instant_transfer
2004454,101474.0,2025-06-09 08:04:50.974356,15.44,transfer,False
2004455,101475.0,2025-10-13 08:04:50.974356,14.43,spend,False
2004456,101475.0,2025-09-15 08:04:50.974356,40.09,transfer,False
2004457,101475.0,2025-08-31 08:04:50.974356,51.05,spend,False
2004458,101475.0,2025-09-06 08:04:50.974356,23.01,transfer,False
2004459,101475.0,2025-10-18 08:04:50.974356,13.74,transfer,False
2004460,101475.0,2025-11-11 08:04:50.974356,23.5,transfer,False
2004461,101476.0,2025-09-09 08:04:50.974356,4.41,hold,False
2004462,101477.0,2025-11-26 08:04:50.974356,49.5,transfer,False
2004463,101477.0,2025-09-10 08:04:50.974356,14.03,transfer,False
2004464,101477.0,2025-10-10 08:04:50.974356,41.21,hold,False
2004465,101478.0,2025-08-01 08:04:50.974356,29.51,transfer,False
2004466,101478.0,2025-10-06 08:04:50.974356,37.39,hold,False
2004467,101478.0,2025-09-21 08:04:50.974356,16.39,transfer,False
2004468,101478.0,2025-08-29 08:04:50.974356,23.71,spend,False
2004469,101479.0,2025-11-27 08:04:50.974356,19.23,transfer,False
2004470,101479.0,2025-08-23 08:04:50.974356,14.84,hold,False
2004471,101479.0,2025-08-12 08:04:50.974356,22.96,hold,False
2004472,101479.0,2025-10-11 08:04:50.974356,37.85,spend,False
2004473,101480.0,2025-08-21 08:04:50.974356,8.29,hold,False
2004474,101480.0,2025-07-29 08:04:50.974356,19.4,transfer,False
2004475,101481.0,2025-09-07 08:04:50.974356,9.02,hold,False
2004476,101481.0,2025-10-24 08:04:50.974356,10.86,spend,False
2004477,101481.0,2025-09-17 08:04:50.974356,19.0,transfer,False
2004478,101482.0,2025-03-29 08:04:50.974356,23.01,spend,False
2004479,101482.0,2025-04-09 08:04:50.974356,16.93,transfer,False
2004480,101483.0,2025-05-04 08:04:50.974356,31.85,spend,False
2004481,101483.0,2025-03-31 08:04:50.974356,15.75,hold,False
2004482,101483.0,2025-07-17 08:04:50.974356,36.97,transfer,False
2004483,101483.0,2025-06-19 08:04:50.974356,19.88,transfer,False
2004484,101484.0,2025-05-27 08:04:50.974356,34.47,hold,False
2004485,101484.0,2025-08-21 08:04:50.974356,41.82,spend,False
2004486,101484.0,2025-07-09 08:04:50.974356,59.6,transfer,True
2004487,101485.0,2025-06-08 08:04:50.974356,6.96,spend,False
2004488,101485.0,2025-06-16 08:04:50.974356,38.57,transfer,False
2004489,101485.0,2025-06-18 08:04:50.974356,9.92,spend,False
2004490,101486.0,2025-05-16 08:04:50.974356,32.8,hold,False
2004491,101487.0,2025-08-29 08:04:50.974356,15.76,transfer,False
2004492,101487.0,2025-09-08 08:04:50.974356,20.27,spend,False
2004493,101487.0,2025-08-08 08:04:50.974356,32.56,hold,False
2004494,101488.0,2025-06-05 08:04:50.974356,117.62,spend,False
2004495,101488.0,2025-04-01 08:04:50.974356,3.74,transfer,False
2004496,101488.0,2025-05-14 08:04:50.974356,22.46,transfer,False
2004497,101489.0,2025-10-18 08:04:50.974356,9.21,transfer,False
2004498,101489.0,2025-11-30 08:04:50.974356,10.52,transfer,False
2004499,101489.0,2025-10-05 08:04:50.974356,5.97,hold,False
2004500,101489.0,2025-09-18 08:04:50.974356,7.49,transfer,False
2004501,101489.0,2025-10-29 08:04:50.974356,4.02,hold,False
2004502,101489.0,2025-09-20 08:04:50.974356,44.33,hold,False
2004503,101490.0,2025-06-23 08:04:50.974356,30.2,transfer,False
2004504,101490.0,2025-06-08 08:04:50.974356,22.57,transfer,False
2004505,101490.0,2025-05-28 08:04:50.974356,52.59,spend,False
2004506,101491.0,2025-04-30 08:04:50.974356,41.57,transfer,True
2004507,101491.0,2025-06-02 08:04:50.974356,30.55,transfer,False
2004508,101492.0,2025-06-06 08:04:50.974356,50.88,transfer,False
2004509,101492.0,2025-07-14 08:04:50.974356,33.8,spend,False
2004510,101493.0,2025-07-06 08:04:50.974356,27.99,hold,False
2004511,101493.0,2025-04-07 08:04:50.974356,17.11,transfer,False
2004512,101493.0,2025-05-25 08:04:50.974356,42.95,hold,False
2004513,101493.0,2025-06-28 08:04:50.974356,24.13,spend,False
2004514,101494.0,2025-08-01 08:04:50.974356,6.34,transfer,False
2004515,101494.0,2025-10-14 08:04:50.974356,74.8,spend,False
2004516,101495.0,2025-04-17 08:04:50.974356,14.87,transfer,False
2004517,101495.0,2025-05-09 08:04:50.974356,14.01,transfer,False
2004518,101495.0,2025-05-13 08:04:50.974356,30.14,transfer,False
2004519,101497.0,2025-06-03 08:04:50.974356,23.59,transfer,True
2004520,101497.0,2025-07-06 08:04:50.974356,152.71,transfer,False
2004521,101498.0,2025-06-08 08:04:50.974356,26.02,spend,False
2004522,101498.0,2025-03-19 08:04:50.974356,20.91,transfer,False
2004523,101498.0,2025-04-25 08:04:50.974356,52.6,hold,False
2004524,101499.0,2025-08-25 08:04:50.974356,41.98,transfer,True
2004525,101500.0,2025-07-12 08:04:50.974356,12.26,hold,False
2004526,101500.0,2025-05-02 08:04:50.974356,17.47,transfer,False
2004527,101501.0,2025-08-26 08:04:50.974356,5.57,spend,False
2004528,101501.0,2025-09-05 08:04:50.974356,21.43,spend,False
2004529,101502.0,2025-07-13 08:04:50.974356,17.47,transfer,False
2004530,101502.0,2025-07-05 08:04:50.974356,10.01,spend,False
2004531,101502.0,2025-07-22 08:04:50.974356,3.65,spend,False
2004532,101503.0,2025-07-26 08:04:50.974356,18.76,transfer,False
2004533,101504.0,2025-06-10 08:04:50.974356,3.77,spend,False
2004534,101504.0,2025-07-20 08:04:50.974356,32.4,hold,False
2004535,101505.0,2025-08-06 08:04:50.974356,17.52,transfer,False
2004536,101505.0,2025-09-01 08:04:50.974356,27.52,spend,False
2004537,101505.0,2025-08-18 08:04:50.974356,4.85,transfer,False
2004538,101505.0,2025-10-25 08:04:50.974356,34.96,spend,False
2004539,101505.0,2025-09-17 08:04:50.974356,28.99,spend,False
2004540,101505.0,2025-10-29 08:04:50.974356,23.92,transfer,False
2004541,101506.0,2025-09-29 08:04:50.974356,17.95,transfer,False
2004542,101507.0,2025-05-13 08:04:50.974356,19.81,transfer,False
2004543,101507.0,2025-04-02 08:04:50.974356,45.59,transfer,False
2004544,101508.0,2025-07-11 08:04:50.974356,17.71,hold,False
2004545,101508.0,2025-07-07 08:04:50.974356,7.54,spend,False
2004546,101509.0,2025-09-02 08:04:50.974356,8.14,transfer,False
2004547,101509.0,2025-10-23 08:04:50.974356,94.38,spend,False
2004548,101509.0,2025-08-13 08:04:50.974356,13.12,hold,False
2004549,101509.0,2025-10-27 08:04:50.974356,8.52,transfer,False
2004550,101510.0,2025-08-10 08:04:50.974356,16.0,transfer,False
2004551,101510.0,2025-09-12 08:04:50.974356,8.51,transfer,False
2004552,101510.0,2025-09-16 08:04:50.974356,12.18,spend,False
2004553,101510.0,2025-08-14 08:04:50.974356,9.57,hold,False
2004554,101511.0,2025-08-26 08:04:50.974356,34.09,hold,False
2004555,101511.0,2025-09-16 08:04:50.974356,10.64,spend,False
2004556,101512.0,2025-09-16 08:04:50.974356,48.23,hold,False
2004557,101513.0,2025-08-28 08:04:50.974356,3.23,transfer,False
2004558,101514.0,2025-08-20 08:04:50.974356,15.97,transfer,False
2004559,101515.0,2025-07-22 08:04:50.974356,23.6,hold,False
2004560,101516.0,2025-07-15 08:04:50.974356,56.23,hold,False
2004561,101516.0,2025-05-19 08:04:50.974356,14.52,hold,False
2004562,101517.0,2025-10-11 08:04:50.974356,21.56,transfer,True
2004563,101517.0,2025-10-26 08:04:50.974356,9.75,transfer,False
2004564,101517.0,2025-09-02 08:04:50.974356,25.03,transfer,False
2004565,101518.0,2025-10-30 08:04:50.974356,15.69,transfer,False
2004566,101518.0,2025-10-07 08:04:50.974356,51.85,spend,False
2004567,101519.0,2025-08-21 08:04:50.974356,8.81,spend,False
2004568,101519.0,2025-10-16 08:04:50.974356,53.42,transfer,False
2004569,101519.0,2025-08-21 08:04:50.974356,30.93,spend,False
2004570,101519.0,2025-09-10 08:04:50.974356,7.84,transfer,False
2004571,101519.0,2025-08-29 08:04:50.974356,23.47,transfer,False
2004572,101520.0,2025-10-04 08:04:50.974356,8.47,hold,False
2004573,101520.0,2025-10-10 08:04:50.974356,6.26,spend,False
2004574,101520.0,2025-09-12 08:04:50.974356,7.99,transfer,False
2004575,101520.0,2025-08-17 08:04:50.974356,70.38,spend,False
2004576,101520.0,2025-08-06 08:04:50.974356,15.99,transfer,False
2004577,101521.0,2025-05-26 08:04:50.974356,7.57,spend,False
2004578,101522.0,2025-06-19 08:04:50.974356,36.91,spend,False
2004579,101522.0,2025-09-15 08:04:50.974356,39.82,hold,False
2004580,101522.0,2025-09-03 08:04:50.974356,6.47,hold,False
2004581,101522.0,2025-07-12 08:04:50.974356,13.21,spend,False
2004582,101523.0,2025-08-18 08:04:50.974356,17.78,transfer,False
2004583,101524.0,2025-08-20 08:04:50.974356,12.02,hold,False
2004584,101524.0,2025-09-24 08:04:50.974356,2.38,transfer,False
2004585,101524.0,2025-10-25 08:04:50.974356,39.66,hold,False
2004586,101526.0,2025-06-02 08:04:50.974356,56.36,spend,False
2004587,101526.0,2025-05-23 08:04:50.974356,11.68,hold,False
2004588,101526.0,2025-09-05 08:04:50.974356,22.1,transfer,False
2004589,101526.0,2025-08-22 08:04:50.974356,25.23,transfer,False
2004590,101527.0,2025-07-06 08:04:50.974356,3.68,hold,False
2004591,101527.0,2025-08-16 08:04:50.974356,15.57,spend,False
2004592,101527.0,2025-10-08 08:04:50.974356,14.59,transfer,True
2004593,101527.0,2025-07-28 08:04:50.974356,34.87,spend,False
2004594,101528.0,2025-07-05 08:04:50.974356,21.5,spend,False
2004595,101528.0,2025-08-04 08:04:50.974356,53.47,transfer,True
2004596,101529.0,2025-07-22 08:04:50.974356,12.57,hold,False
2004597,101529.0,2025-09-05 08:04:50.974356,36.31,spend,False
2004598,101529.0,2025-07-16 08:04:50.974356,47.39,spend,False
2004599,101530.0,2025-06-10 08:04:50.974356,22.85,hold,False
2004600,101530.0,2025-04-21 08:04:50.974356,10.87,hold,False
2004601,101530.0,2025-04-11 08:04:50.974356,32.79,transfer,False
2004602,101530.0,2025-04-03 08:04:50.974356,108.83,hold,False
2004603,101531.0,2025-10-27 08:04:50.974356,53.67,spend,False
2004604,101531.0,2025-09-28 08:04:50.974356,4.56,spend,False
2004605,101532.0,2025-07-23 08:04:50.974356,6.22,spend,False
2004606,101532.0,2025-08-21 08:04:50.974356,110.24,spend,False
2004607,101532.0,2025-07-30 08:04:50.974356,15.26,transfer,False
2004608,101533.0,2025-12-12 08:04:50.974356,35.13,transfer,False
2004609,101533.0,2025-11-29 08:04:50.974356,29.01,spend,False
2004610,101534.0,2025-11-05 08:04:50.974356,15.34,transfer,False
2004611,101534.0,2025-12-16 08:04:50.974356,16.79,transfer,False
2004612,101534.0,2025-12-20 08:04:50.974356,33.96,transfer,False
2004613,101534.0,2025-09-03 08:04:50.974356,34.43,transfer,False
2004614,101534.0,2025-10-26 08:04:50.974356,5.6,spend,False
2004615,101535.0,2025-09-29 08:04:50.974356,16.64,transfer,False
2004616,101535.0,2025-09-20 08:04:50.974356,37.09,transfer,False
2004617,101535.0,2025-09-09 08:04:50.974356,31.75,transfer,False
2004618,101535.0,2025-12-20 08:04:50.974356,23.81,transfer,False
2004619,101535.0,2025-09-12 08:04:50.974356,15.08,transfer,False
2004620,101535.0,2025-10-20 08:04:50.974356,13.94,transfer,False
2004621,101535.0,2025-12-16 08:04:50.974356,13.13,hold,False
2004622,101536.0,2025-08-14 08:04:50.974356,74.19,transfer,False
2004623,101536.0,2025-07-31 08:04:50.974356,6.64,transfer,False
2004624,101536.0,2025-09-18 08:04:50.974356,12.78,transfer,False
2004625,101536.0,2025-08-26 08:04:50.974356,17.74,transfer,False
2004626,101537.0,2025-10-28 08:04:50.974356,18.61,transfer,False
2004627,101538.0,2025-06-16 08:04:50.974356,61.78,hold,False
2004628,101538.0,2025-04-18 08:04:50.974356,76.08,spend,False
2004629,101538.0,2025-03-27 08:04:50.974356,95.42,transfer,False
2004630,101538.0,2025-05-03 08:04:50.974356,21.24,transfer,False
2004631,101539.0,2025-10-05 08:04:50.974356,16.56,spend,False
2004632,101539.0,2025-12-10 08:04:50.974356,28.59,transfer,False
2004633,101540.0,2025-07-07 08:04:50.974356,33.65,spend,False
2004634,101540.0,2025-08-26 08:04:50.974356,26.87,transfer,False
2004635,101540.0,2025-09-02 08:04:50.974356,27.39,hold,False
2004636,101540.0,2025-08-10 08:04:50.974356,38.74,spend,False
2004637,101541.0,2025-10-17 08:04:50.974356,12.82,spend,False
2004638,101541.0,2025-11-07 08:04:50.974356,19.33,transfer,False
2004639,101541.0,2025-11-27 08:04:50.974356,13.38,transfer,False
2004640,101542.0,2025-08-04 08:04:50.974356,9.04,transfer,False
2004641,101542.0,2025-06-09 08:04:50.974356,10.49,spend,False
2004642,101542.0,2025-07-15 08:04:50.974356,32.06,hold,False
2004643,101543.0,2025-08-20 08:04:50.974356,43.95,transfer,False
2004644,101543.0,2025-07-04 08:04:50.974356,57.46,transfer,False
2004645,101543.0,2025-10-15 08:04:50.974356,26.1,spend,False
2004646,101543.0,2025-10-20 08:04:50.974356,40.6,transfer,False
2004647,101544.0,2025-06-19 08:04:50.974356,16.1,spend,False
2004648,101544.0,2025-07-11 08:04:50.974356,62.75,hold,False
2004649,101544.0,2025-08-16 08:04:50.974356,30.22,transfer,False
2004650,101545.0,2025-07-12 08:04:50.974356,24.45,transfer,False
2004651,101545.0,2025-07-14 08:04:50.974356,22.66,transfer,False
2004652,101545.0,2025-05-20 08:04:50.974356,11.5,transfer,False
2004653,101545.0,2025-07-12 08:04:50.974356,15.82,transfer,False
2004654,101546.0,2025-03-08 08:04:50.974356,19.23,transfer,True
2004655,101546.0,2025-05-29 08:04:50.974356,25.44,hold,False
2004656,101547.0,2025-08-20 08:04:50.974356,18.97,transfer,False
2004657,101547.0,2025-08-31 08:04:50.974356,36.89,transfer,False
2004658,101548.0,2025-10-10 08:04:50.974356,4.24,hold,False
2004659,101548.0,2025-09-11 08:04:50.974356,3.83,transfer,False
2004660,101548.0,2025-07-24 08:04:50.974356,19.18,transfer,False
2004661,101548.0,2025-08-16 08:04:50.974356,29.9,spend,False
2004662,101548.0,2025-09-22 08:04:50.974356,4.04,transfer,False
2004663,101549.0,2025-05-03 08:04:50.974356,105.78,hold,False
2004664,101549.0,2025-04-06 08:04:50.974356,10.67,transfer,False
2004665,101550.0,2025-11-22 08:04:50.974356,48.14,transfer,False
2004666,101551.0,2025-05-31 08:04:50.974356,4.39,transfer,False
2004667,101551.0,2025-06-04 08:04:50.974356,4.04,hold,False
2004668,101552.0,2025-11-28 08:04:50.974356,15.27,transfer,True
2004669,101552.0,2025-09-15 08:04:50.974356,10.25,transfer,False
2004670,101552.0,2025-08-15 08:04:50.974356,15.59,transfer,False
2004671,101552.0,2025-11-21 08:04:50.974356,14.25,hold,False
2004672,101552.0,2025-10-22 08:04:50.974356,41.54,spend,False
2004673,101553.0,2025-06-09 08:04:50.974356,6.75,transfer,False
2004674,101553.0,2025-05-31 08:04:50.974356,20.77,spend,False
2004675,101553.0,2025-06-16 08:04:50.974356,46.95,transfer,False
2004676,101553.0,2025-05-13 08:04:50.974356,23.59,hold,False
2004677,101553.0,2025-05-09 08:04:50.974356,16.97,transfer,False
2004678,101554.0,2025-08-03 08:04:50.974356,12.43,transfer,False
2004679,101555.0,2025-09-27 08:04:50.974356,30.73,transfer,False
2004680,101555.0,2025-09-16 08:04:50.974356,15.55,spend,False
2004681,101555.0,2025-08-25 08:04:50.974356,6.03,hold,False
2004682,101555.0,2025-07-07 08:04:50.974356,145.19,transfer,False
2004683,101556.0,2025-09-18 08:04:50.974356,10.48,transfer,False
2004684,101556.0,2025-09-07 08:04:50.974356,5.13,transfer,False
2004685,101556.0,2025-06-29 08:04:50.974356,9.07,transfer,False
2004686,101558.0,2025-04-27 08:04:50.974356,5.91,transfer,False
2004687,101558.0,2025-05-29 08:04:50.974356,10.81,transfer,False
2004688,101558.0,2025-07-06 08:04:50.974356,79.66,transfer,False
2004689,101559.0,2025-07-26 08:04:50.974356,13.61,transfer,False
2004690,101559.0,2025-08-25 08:04:50.974356,35.42,transfer,False
2004691,101560.0,2025-07-21 08:04:50.974356,63.79,transfer,False
2004692,101561.0,2025-10-11 08:04:50.974356,21.52,hold,False
2004693,101561.0,2025-12-07 08:04:50.974356,12.82,transfer,False
2004694,101561.0,2025-08-25 08:04:50.974356,8.72,transfer,False
2004695,101562.0,2025-05-16 08:04:50.974356,71.0,transfer,False
2004696,101562.0,2025-09-04 08:04:50.974356,16.0,transfer,True
2004697,101562.0,2025-08-07 08:04:50.974356,14.02,transfer,False
2004698,101563.0,2025-10-05 08:04:50.974356,5.81,spend,False
2004699,101563.0,2025-08-09 08:04:50.974356,60.82,transfer,False
2004700,101563.0,2025-09-07 08:04:50.974356,6.26,hold,False
2004701,101563.0,2025-08-21 08:04:50.974356,11.24,hold,False
2004702,101563.0,2025-10-04 08:04:50.974356,13.11,spend,False
2004703,101563.0,2025-08-04 08:04:50.974356,31.9,hold,False
2004704,101563.0,2025-06-26 08:04:50.974356,66.84,transfer,True
2004705,101564.0,2025-07-01 08:04:50.974356,35.66,spend,False
2004706,101564.0,2025-05-21 08:04:50.974356,9.08,hold,False
2004707,101564.0,2025-04-27 08:04:50.974356,19.08,spend,False
2004708,101565.0,2025-11-18 08:04:50.974356,4.38,transfer,False
2004709,101565.0,2025-09-21 08:04:50.974356,39.29,transfer,False
2004710,101566.0,2025-07-31 08:04:50.974356,7.9,transfer,False
2004711,101566.0,2025-04-13 08:04:50.974356,60.25,transfer,True
2004712,101566.0,2025-06-16 08:04:50.974356,7.29,spend,False
2004713,101567.0,2025-04-12 08:04:50.974356,15.87,transfer,False
2004714,101567.0,2025-05-16 08:04:50.974356,9.65,transfer,False
2004715,101567.0,2025-04-13 08:04:50.974356,34.32,spend,False
2004716,101568.0,2025-08-09 08:04:50.974356,7.14,spend,False
2004717,101568.0,2025-09-14 08:04:50.974356,18.87,transfer,True
2004718,101568.0,2025-06-19 08:04:50.974356,16.02,transfer,False
2004719,101569.0,2025-05-29 08:04:50.974356,107.92,transfer,False
2004720,101569.0,2025-03-28 08:04:50.974356,24.88,transfer,False
2004721,101569.0,2025-06-20 08:04:50.974356,13.56,spend,False
2004722,101569.0,2025-06-12 08:04:50.974356,7.92,transfer,False
2004723,101569.0,2025-05-26 08:04:50.974356,35.49,transfer,False
2004724,101569.0,2025-06-12 08:04:50.974356,13.62,transfer,False
2004725,101570.0,2025-09-28 08:04:50.974356,31.13,hold,False
2004726,101570.0,2025-08-29 08:04:50.974356,8.83,transfer,False
2004727,101570.0,2025-08-30 08:04:50.974356,2.39,transfer,False
2004728,101570.0,2025-11-06 08:04:50.974356,10.02,hold,False
2004729,101571.0,2025-09-11 08:04:50.974356,16.11,transfer,True
2004730,101572.0,2025-09-12 08:04:50.974356,29.0,spend,False
2004731,101572.0,2025-08-11 08:04:50.974356,27.66,spend,False
2004732,101573.0,2025-10-24 08:04:50.974356,40.47,spend,False
2004733,101573.0,2025-11-25 08:04:50.974356,8.25,spend,False
2004734,101573.0,2025-09-02 08:04:50.974356,8.02,transfer,False
2004735,101573.0,2025-10-17 08:04:50.974356,17.8,transfer,True
2004736,101573.0,2025-09-09 08:04:50.974356,11.25,transfer,False
2004737,101573.0,2025-10-13 08:04:50.974356,61.68,transfer,False
2004738,101574.0,2025-04-26 08:04:50.974356,211.5,transfer,False
2004739,101574.0,2025-05-14 08:04:50.974356,11.96,spend,False
2004740,101575.0,2025-05-24 08:04:50.974356,6.17,spend,False
2004741,101575.0,2025-05-07 08:04:50.974356,32.51,hold,False
2004742,101576.0,2025-08-07 08:04:50.974356,85.46,hold,False
2004743,101576.0,2025-10-12 08:04:50.974356,12.78,spend,False
2004744,101578.0,2025-06-18 08:04:50.974356,29.52,transfer,False
2004745,101578.0,2025-06-01 08:04:50.974356,5.24,transfer,False
2004746,101578.0,2025-05-09 08:04:50.974356,4.38,hold,False
2004747,101580.0,2025-07-16 08:04:50.974356,15.73,spend,False
2004748,101580.0,2025-07-19 08:04:50.974356,19.58,transfer,False
2004749,101580.0,2025-06-07 08:04:50.974356,9.0,hold,False
2004750,101581.0,2025-04-07 08:04:50.974356,60.63,transfer,False
2004751,101581.0,2025-05-31 08:04:50.974356,8.32,transfer,False
2004752,101581.0,2025-07-28 08:04:50.974356,50.52,spend,False
2004753,101582.0,2025-11-18 08:04:50.974356,19.62,hold,False
2004754,101582.0,2025-10-07 08:04:50.974356,9.69,spend,False
2004755,101582.0,2025-10-20 08:04:50.974356,7.28,transfer,False
2004756,101582.0,2025-11-08 08:04:50.974356,20.19,transfer,False
2004757,101583.0,2025-07-08 08:04:50.974356,42.2,transfer,False
2004758,101583.0,2025-08-27 08:04:50.974356,43.6,spend,False
2004759,101584.0,2025-03-11 08:04:50.974356,26.69,spend,False
2004760,101584.0,2025-06-06 08:04:50.974356,89.31,transfer,False
2004761,101584.0,2025-06-03 08:04:50.974356,63.0,transfer,False
2004762,101584.0,2025-06-30 08:04:50.974356,16.1,transfer,False
2004763,101584.0,2025-04-24 08:04:50.974356,48.45,transfer,False
2004764,101586.0,2025-09-03 08:04:50.974356,7.67,transfer,False
2004765,101586.0,2025-08-16 08:04:50.974356,19.84,spend,False
2004766,101587.0,2025-06-16 08:04:50.974356,30.41,transfer,False
2004767,101587.0,2025-07-13 08:04:50.974356,23.92,transfer,False
2004768,101587.0,2025-06-13 08:04:50.974356,40.68,transfer,False
2004769,101587.0,2025-07-13 08:04:50.974356,4.4,transfer,False
2004770,101587.0,2025-05-14 08:04:50.974356,21.29,spend,False
2004771,101588.0,2025-09-04 08:04:50.974356,8.39,transfer,False
2004772,101588.0,2025-09-16 08:04:50.974356,20.63,hold,False
2004773,101589.0,2025-10-17 08:04:50.974356,9.11,transfer,False
2004774,101589.0,2025-08-09 08:04:50.974356,7.04,hold,False
2004775,101589.0,2025-08-19 08:04:50.974356,12.41,transfer,False
2004776,101589.0,2025-09-21 08:04:50.974356,54.63,spend,False
2004777,101589.0,2025-07-28 08:04:50.974356,54.33,hold,False
2004778,101590.0,2025-08-25 08:04:50.974356,71.16,transfer,False
2004779,101591.0,2025-06-14 08:04:50.974356,16.35,transfer,False
2004780,101591.0,2025-07-23 08:04:50.974356,47.06,spend,False
2004781,101591.0,2025-09-21 08:04:50.974356,126.76,spend,False
2004782,101592.0,2025-06-16 08:04:50.974356,23.22,transfer,False
2004783,101592.0,2025-05-12 08:04:50.974356,50.49,hold,False
2004784,101593.0,2025-10-19 08:04:50.974356,15.53,spend,False
2004785,101593.0,2025-09-04 08:04:50.974356,25.3,spend,False
2004786,101593.0,2025-07-07 08:04:50.974356,36.87,transfer,False
2004787,101593.0,2025-06-26 08:04:50.974356,10.92,transfer,False
2004788,101594.0,2025-08-11 08:04:50.974356,13.7,hold,False
2004789,101594.0,2025-09-01 08:04:50.974356,159.28,hold,False
2004790,101594.0,2025-10-20 08:04:50.974356,9.04,spend,False
2004791,101594.0,2025-10-23 08:04:50.974356,17.27,spend,False
2004792,101595.0,2025-09-29 08:04:50.974356,16.93,transfer,True
2004793,101595.0,2025-08-27 08:04:50.974356,53.44,spend,False
2004794,101596.0,2025-07-19 08:04:50.974356,12.29,transfer,False
2004795,101596.0,2025-08-02 08:04:50.974356,8.62,transfer,False
2004796,101596.0,2025-08-08 08:04:50.974356,21.39,transfer,True
2004797,101597.0,2025-07-29 08:04:50.974356,1.73,spend,False
2004798,101597.0,2025-11-11 08:04:50.974356,20.46,transfer,False
2004799,101597.0,2025-08-24 08:04:50.974356,21.4,transfer,False
2004800,101597.0,2025-10-17 08:04:50.974356,6.25,transfer,False
2004801,101597.0,2025-09-03 08:04:50.974356,8.19,transfer,False
2004802,101597.0,2025-09-05 08:04:50.974356,9.54,transfer,False
2004803,101597.0,2025-11-04 08:04:50.974356,52.39,hold,False
2004804,101597.0,2025-08-17 08:04:50.974356,36.2,transfer,False
2004805,101598.0,2025-09-15 08:04:50.974356,35.25,transfer,False
2004806,101598.0,2025-09-03 08:04:50.974356,12.31,transfer,False
2004807,101599.0,2025-10-13 08:04:50.974356,10.95,transfer,False
2004808,101599.0,2025-10-17 08:04:50.974356,25.1,transfer,False
2004809,101600.0,2025-08-23 08:04:50.974356,7.99,spend,False
2004810,101601.0,2025-05-31 08:04:50.974356,14.68,hold,False
2004811,101601.0,2025-06-24 08:04:50.974356,13.39,spend,False
2004812,101602.0,2025-08-13 08:04:50.974356,60.19,hold,False
2004813,101602.0,2025-08-25 08:04:50.974356,52.26,spend,False
2004814,101603.0,2025-03-19 08:04:50.974356,49.01,spend,False
2004815,101603.0,2025-05-06 08:04:50.974356,19.5,transfer,False
2004816,101603.0,2025-04-19 08:04:50.974356,3.07,transfer,False
2004817,101603.0,2025-05-30 08:04:50.974356,30.93,spend,False
2004818,101604.0,2025-07-14 08:04:50.974356,7.04,spend,False
2004819,101604.0,2025-07-01 08:04:50.974356,29.82,transfer,False
2004820,101605.0,2025-06-16 08:04:50.974356,36.06,spend,False
2004821,101605.0,2025-08-14 08:04:50.974356,20.54,hold,False
2004822,101605.0,2025-07-13 08:04:50.974356,78.34,spend,False
2004823,101605.0,2025-06-30 08:04:50.974356,23.52,hold,False
2004824,101605.0,2025-08-15 08:04:50.974356,23.64,hold,False
2004825,101605.0,2025-06-10 08:04:50.974356,6.66,spend,False
2004826,101606.0,2025-10-21 08:04:50.974356,14.41,hold,False
2004827,101606.0,2025-09-20 08:04:50.974356,29.55,transfer,False
2004828,101606.0,2025-09-30 08:04:50.974356,15.35,transfer,True
2004829,101607.0,2025-08-07 08:04:50.974356,19.42,transfer,False
2004830,101607.0,2025-08-03 08:04:50.974356,21.37,spend,False
2004831,101607.0,2025-07-20 08:04:50.974356,36.95,spend,False
2004832,101607.0,2025-07-05 08:04:50.974356,14.43,transfer,False
2004833,101608.0,2025-11-06 08:04:50.974356,62.24,spend,False
2004834,101609.0,2025-06-24 08:04:50.974356,13.0,hold,False
2004835,101609.0,2025-04-15 08:04:50.974356,28.3,transfer,False
2004836,101610.0,2025-10-31 08:04:50.974356,11.14,hold,False
2004837,101610.0,2025-11-08 08:04:50.974356,19.42,transfer,False
2004838,101611.0,2025-08-07 08:04:50.974356,15.45,hold,False
2004839,101611.0,2025-09-01 08:04:50.974356,12.29,transfer,False
2004840,101611.0,2025-08-17 08:04:50.974356,14.19,spend,False
2004841,101612.0,2025-09-19 08:04:50.974356,28.86,transfer,False
2004842,101613.0,2025-09-03 08:04:50.974356,18.55,transfer,False
2004843,101613.0,2025-09-12 08:04:50.974356,53.86,transfer,False
2004844,101613.0,2025-06-26 08:04:50.974356,5.04,transfer,False
2004845,101614.0,2025-03-21 08:04:50.974356,8.14,transfer,False
2004846,101614.0,2025-03-19 08:04:50.974356,109.01,transfer,False
2004847,101614.0,2025-06-19 08:04:50.974356,1.75,spend,False
2004848,101614.0,2025-05-11 08:04:50.974356,10.81,transfer,False
2004849,101614.0,2025-05-24 08:04:50.974356,12.61,transfer,False
2004850,101614.0,2025-03-11 08:04:50.974356,17.22,transfer,False
2004851,101615.0,2025-08-31 08:04:50.974356,65.59,hold,False
2004852,101615.0,2025-08-01 08:04:50.974356,16.58,transfer,False
2004853,101615.0,2025-05-29 08:04:50.974356,12.05,transfer,False
2004854,101615.0,2025-09-07 08:04:50.974356,20.66,hold,False
2004855,101615.0,2025-09-02 08:04:50.974356,27.11,transfer,False
2004856,101615.0,2025-07-20 08:04:50.974356,23.59,transfer,False
2004857,101616.0,2025-04-05 08:04:50.974356,9.57,transfer,False
